id,gameId,offense,offenseConference,defense,defenseConference,driveNumber,scoring,startPeriod,startYardline,startYardsToGoal,startTime,endPeriod,endYardline,endYardsToGoal,endTime,elapsed,plays,yards,driveResult,isHomeOffense,startOffenseScore,startDefenseScore,endOffenseScore,endDefenseScore
40162832311,401628323,Clemson,ACC,Georgia,SEC,11,False,2,80,80,"{'minutes': 0, 'seconds': 1}",2,81,81,"{'minutes': 0, 'seconds': 0}","{'minutes': 0, 'seconds': 1}",1,-1,END OF HALF,False,0,6,0,6
40162832312,401628323,Georgia,SEC,Clemson,ACC,12,True,3,25,75,"{'minutes': 15, 'seconds': 0}",3,100,0,"{'minutes': 12, 'seconds': 1}","{'minutes': 2, 'seconds': 59}",6,75,TD,True,6,0,13,0
40162832313,401628323,Clemson,ACC,Georgia,SEC,13,True,3,75,75,"{'minutes': 12, 'seconds': 1}",3,9,9,"{'minutes': 6, 'seconds': 34}","{'minutes': 5, 'seconds': 27}",12,66,FG,False,0,13,3,13
40162832314,401628323,Georgia,SEC,Clemson,ACC,14,True,3,25,75,"{'minutes': 6, 'seconds': 34}",3,100,0,"{'minutes': 3, 'seconds': 15}","{'minutes': 3, 'seconds': 19}",8,75,TD,True,13,3,20,3
40162832315,401628323,Clemson,ACC,Georgia,SEC,15,False,3,75,75,"{'minutes': 3, 'seconds': 15}",3,66,66,"{'minutes': 1, 'seconds': 7}","{'minutes': 2, 'seconds': 8}",3,9,PUNT,False,3,20,3,20
40162832316,401628323,Georgia,SEC,Clemson,ACC,16,False,3,30,70,"{'minutes': 1, 'seconds': 7}",3,29,71,"{'minutes': 0, 'seconds': 2}","{'minutes': 1, 'seconds': 5}",3,-1,PUNT,True,20,3,20,3
40162832317,401628323,Clemson,ACC,Georgia,SEC,17,False,3,85,85,"{'minutes': 0, 'seconds': 2}",4,86,86,"{'minutes': 12, 'seconds': 19}","{'minutes': 2, 'seconds': 43}",6,-1,PUNT,False,3,20,3,20
40162832318,401628323,Georgia,SEC,Clemson,ACC,18,True,4,46,54,"{'minutes': 12, 'seconds': 19}",4,100,0,"{'minutes': 9, 'seconds': 57}","{'minutes': 2, 'seconds': 22}",5,54,TD,True,20,3,27,3
40162832319,401628323,Clemson,ACC,Georgia,SEC,19,False,4,75,75,"{'minutes': 9, 'seconds': 57}",4,59,59,"{'minutes': 9, 'seconds': 26}","{'minutes': 0, 'seconds': 31}",2,16,INT,False,3,27,3,27
40162832320,401628323,Georgia,SEC,Clemson,ACC,20,True,4,22,78,"{'minutes': 9, 'seconds': 26}",4,100,0,"{'minutes': 6, 'seconds': 9}","{'minutes': 3, 'seconds': 17}",5,78,TD,True,27,3,34,3
40162832321,401628323,Clemson,ACC,Georgia,SEC,21,False,4,81,81,"{'minutes': 6, 'seconds': 9}",4,19,19,"{'minutes': 1, 'seconds': 47}","{'minutes': 4, 'seconds': 22}",10,62,DOWNS,False,3,34,3,34
40162832322,401628323,Georgia,SEC,Clemson,ACC,22,False,4,19,81,"{'minutes': 1, 'seconds': 47}",4,25,75,"{'minutes': 0, 'seconds': 0}","{'minutes': 1, 'seconds': 47}",3,6,END OF GAME,True,34,3,34,3
4016283241,401628324,Kentucky,SEC,Southern Miss,Sun Belt,1,False,1,48,52,"{'minutes': 14, 'seconds': 52}",1,75,25,"{'minutes': 12, 'seconds': 24}","{'minutes': 2, 'seconds': 28}",7,27,INT,True,0,0,0,0
4016283242,401628324,Southern Miss,Sun Belt,Kentucky,SEC,2,False,1,85,85,"{'minutes': 12, 'seconds': 24}",1,56,56,"{'minutes': 11, 'seconds': 57}","{'minutes': 0, 'seconds': 27}",2,29,INT,False,0,0,0,0
4016283243,401628324,Kentucky,SEC,Southern Miss,Sun Belt,3,True,1,41,59,"{'minutes': 11, 'seconds': 57}",1,100,0,"{'minutes': 6, 'seconds': 3}","{'minutes': 5, 'seconds': 54}",10,59,TD,True,0,0,7,0
4016283244,401628324,Southern Miss,Sun Belt,Kentucky,SEC,4,False,1,83,83,"{'minutes': 5, 'seconds': 56}",2,8,8,"{'minutes': 13, 'seconds': 37}","{'minutes': 7, 'seconds': 19}",14,75,INT,False,0,7,0,7
4016283245,401628324,Kentucky,SEC,Southern Miss,Sun Belt,5,False,2,20,80,"{'minutes': 13, 'seconds': 37}",2,55,45,"{'minutes': 11, 'seconds': 26}","{'minutes': 2, 'seconds': 11}",5,35,PUNT,True,7,0,7,0
4016283246,401628324,Southern Miss,Sun Belt,Kentucky,SEC,6,False,2,92,92,"{'minutes': 11, 'seconds': 26}",2,91,91,"{'minutes': 9, 'seconds': 46}","{'minutes': 1, 'seconds': 40}",3,1,PUNT,False,0,7,0,7
4016283247,401628324,Kentucky,SEC,Southern Miss,Sun Belt,7,True,2,68,32,"{'minutes': 9, 'seconds': 46}",2,77,23,"{'minutes': 7, 'seconds': 45}","{'minutes': 2, 'seconds': 1}",4,9,FG,True,7,0,10,0
4016283248,401628324,Southern Miss,Sun Belt,Kentucky,SEC,8,False,2,75,75,"{'minutes': 7, 'seconds': 45}",2,77,77,"{'minutes': 6, 'seconds': 6}","{'minutes': 1, 'seconds': 39}",2,-2,PUNT,False,0,10,0,10
4016283249,401628324,Kentucky,SEC,Southern Miss,Sun Belt,9,True,2,25,75,"{'minutes': 6, 'seconds': 6}",2,100,0,"{'minutes': 3, 'seconds': 7}","{'minutes': 2, 'seconds': 59}",7,75,TD,True,10,0,17,0
40162832410,401628324,Southern Miss,Sun Belt,Kentucky,SEC,10,False,2,75,75,"{'minutes': 3, 'seconds': 7}",2,71,71,"{'minutes': 1, 'seconds': 52}","{'minutes': 1, 'seconds': 15}",4,4,DOWNS,False,0,17,0,17
40162832411,401628324,Kentucky,SEC,Southern Miss,Sun Belt,11,True,2,71,29,"{'minutes': 1, 'seconds': 52}",2,100,0,"{'minutes': 0, 'seconds': 31}","{'minutes': 1, 'seconds': 21}",3,29,TD,True,17,0,24,0
40162832412,401628324,Southern Miss,Sun Belt,Kentucky,SEC,12,False,2,67,67,"{'minutes': 0, 'seconds': 26}",2,60,60,"{'minutes': 0, 'seconds': 0}","{'minutes': 0, 'seconds': 26}",1,7,END OF HALF,False,0,24,0,24
40162832413,401628324,Southern Miss,Sun Belt,Kentucky,SEC,13,False,3,75,75,"{'minutes': 15, 'seconds': 0}",3,47,47,"{'minutes': 12, 'seconds': 54}","{'minutes': 2, 'seconds': 6}",5,28,PUNT,False,0,24,0,24
40162832414,401628324,Kentucky,SEC,Southern Miss,Sun Belt,14,True,3,16,84,"{'minutes': 12, 'seconds': 54}",3,100,0,"{'minutes': 0, 'seconds': 0}","{'minutes': 12, 'seconds': 54}",7,84,TD,True,24,0,31,0
4016283251,401628325,Ole Miss,SEC,Furman,Southern,1,True,1,25,75,"{'minutes': 15, 'seconds': 0}",1,100,0,"{'minutes': 11, 'seconds': 53}","{'minutes': 3, 'seconds': 7}",8,75,TD,True,0,0,7,0
4016283252,401628325,Furman,Southern,Ole Miss,SEC,2,False,1,75,75,"{'minutes': 11, 'seconds': 53}",1,45,45,"{'minutes': 8, 'seconds': 43}","{'minutes': 3, 'seconds': 10}",8,30,PUNT,False,0,7,0,7
4016283253,401628325,Ole Miss,SEC,Furman,Southern,3,True,1,10,90,"{'minutes': 8, 'seconds': 43}",1,100,0,"{'minutes': 8, 'seconds': 7}","{'minutes': 0, 'seconds': 36}",2,90,TD,True,7,0,14,0
4016283254,401628325,Furman,Southern,Ole Miss,SEC,4,False,1,75,75,"{'minutes': 8, 'seconds': 7}",1,76,76,"{'minutes': 7, 'seconds': 36}","{'minutes': 0, 'seconds': 31}",2,-1,INT,False,0,14,0,14
4016283255,401628325,Ole Miss,SEC,Furman,Southern,5,True,1,54,46,"{'minutes': 7, 'seconds': 36}",1,100,0,"{'minutes': 4, 'seconds': 39}","{'minutes': 2, 'seconds': 57}",10,46,TD,True,14,0,21,0
4016283256,401628325,Furman,Southern,Ole Miss,SEC,6,False,1,75,75,"{'minutes': 4, 'seconds': 39}",1,78,78,"{'minutes': 2, 'seconds': 24}","{'minutes': 2, 'seconds': 15}",3,-3,PUNT,False,0,21,0,21
4016283257,401628325,Ole Miss,SEC,Furman,Southern,7,True,1,55,45,"{'minutes': 2, 'seconds': 24}",1,75,25,"{'minutes': 0, 'seconds': 58}","{'minutes': 1, 'seconds': 26}",5,20,FG,True,21,0,24,0
4016283258,401628325,Furman,Southern,Ole Miss,SEC,8,False,1,75,75,"{'minutes': 0, 'seconds': 58}",2,37,37,"{'minutes': 14, 'seconds': 49}","{'minutes': 1, 'seconds': 9}",5,38,DOWNS,False,0,24,0,24
4016283259,401628325,Ole Miss,SEC,Furman,Southern,9,True,2,37,63,"{'minutes': 14, 'seconds': 49}",2,100,0,"{'minutes': 11, 'seconds': 27}","{'minutes': 3, 'seconds': 22}",7,63,TD,True,24,0,31,0
40162832510,401628325,Furman,Southern,Ole Miss,SEC,10,False,2,75,75,"{'minutes': 11, 'seconds': 27}",2,66,66,"{'minutes': 8, 'seconds': 54}","{'minutes': 2, 'seconds': 33}",3,9,PUNT,False,0,31,0,31
40162832511,401628325,Ole Miss,SEC,Furman,Southern,11,True,2,19,81,"{'minutes': 8, 'seconds': 54}",2,100,0,"{'minutes': 8, 'seconds': 0}","{'minutes': 0, 'seconds': 54}",2,81,TD,True,31,0,38,0
40162832512,401628325,Furman,Southern,Ole Miss,SEC,12,False,2,75,75,"{'minutes': 8, 'seconds': 0}",2,73,73,"{'minutes': 6, 'seconds': 27}","{'minutes': 1, 'seconds': 33}",3,2,PUNT,False,0,38,0,38
40162832513,401628325,Ole Miss,SEC,Furman,Southern,13,True,2,39,61,"{'minutes': 6, 'seconds': 27}",2,100,0,"{'minutes': 6, 'seconds': 18}","{'minutes': 0, 'seconds': 9}",1,61,TD,True,45,0,45,0
40162832514,401628325,Furman,Southern,Ole Miss,SEC,14,False,2,75,75,"{'minutes': 6, 'seconds': 18}",2,57,57,"{'minutes': 3, 'seconds': 50}","{'minutes': 2, 'seconds': 28}",5,18,PUNT,False,0,45,0,45
40162832515,401628325,Ole Miss,SEC,Furman,Southern,15,True,2,42,58,"{'minutes': 3, 'seconds': 50}",2,100,0,"{'minutes': 1, 'seconds': 34}","{'minutes': 2, 'seconds': 16}",7,58,TD,True,45,0,52,0
40162832516,401628325,Furman,Southern,Ole Miss,SEC,16,False,2,75,75,"{'minutes': 1, 'seconds': 34}",2,79,79,"{'minutes': 0, 'seconds': 41}","{'minutes': 0, 'seconds': 53}",3,-4,PUNT,False,0,52,0,52
40162832517,401628325,Ole Miss,SEC,Furman,Southern,17,False,2,37,63,"{'minutes': 0, 'seconds': 41}",2,64,36,"{'minutes': 0, 'seconds': 0}","{'minutes': 0, 'seconds': 41}",5,27,MISSED FG,True,52,0,52,0
40162832518,401628325,Furman,Southern,Ole Miss,SEC,18,False,3,83,83,"{'minutes': 14, 'seconds': 52}",3,92,92,"{'minutes': 12, 'seconds': 56}","{'minutes': 1, 'seconds': 56}",3,-9,PUNT,False,0,52,0,52
40162832519,401628325,Ole Miss,SEC,Furman,Southern,19,True,3,65,35,"{'minutes': 12, 'seconds': 56}",3,100,0,"{'minutes': 12, 'seconds': 49}","{'minutes': 0, 'seconds': 7}",1,35,TD,True,59,0,59,0
40162832520,401628325,Furman,Southern,Ole Miss,SEC,20,False,3,75,75,"{'minutes': 12, 'seconds': 49}",3,67,67,"{'minutes': 10, 'seconds': 38}","{'minutes': 2, 'seconds': 11}",3,8,PUNT,False,0,59,0,59
40162832521,401628325,Ole Miss,SEC,Furman,Southern,21,False,3,16,84,"{'minutes': 10, 'seconds': 38}",3,21,79,"{'minutes': 9, 'seconds': 55}","{'minutes': 0, 'seconds': 43}",3,5,PUNT,True,59,0,59,0
40162832522,401628325,Furman,Southern,Ole Miss,SEC,22,False,3,50,50,"{'minutes': 9, 'seconds': 55}",3,42,42,"{'minutes': 8, 'seconds': 38}","{'minutes': 1, 'seconds': 17}",4,8,DOWNS,False,0,59,0,59
40162832523,401628325,Ole Miss,SEC,Furman,Southern,23,False,3,42,58,"{'minutes': 8, 'seconds': 38}",3,43,57,"{'minutes': 7, 'seconds': 16}","{'minutes': 1, 'seconds': 22}",3,1,PUNT,True,59,0,59,0
40162832524,401628325,Furman,Southern,Ole Miss,SEC,24,False,3,78,78,"{'minutes': 7, 'seconds': 16}",3,89,89,"{'minutes': 5, 'seconds': 48}","{'minutes': 1, 'seconds': 28}",3,-11,PUNT,False,0,59,0,59
40162832525,401628325,Ole Miss,SEC,Furman,Southern,25,True,3,48,52,"{'minutes': 5, 'seconds': 48}",3,100,0,"{'minutes': 4, 'seconds': 46}","{'minutes': 1, 'seconds': 2}",4,52,TD,True,59,0,66,0
40162832526,401628325,Furman,Southern,Ole Miss,SEC,26,False,3,75,75,"{'minutes': 4, 'seconds': 46}",3,76,76,"{'minutes': 3, 'seconds': 11}","{'minutes': 1, 'seconds': 35}",3,-1,PUNT,False,0,66,0,66
40162832527,401628325,Ole Miss,SEC,Furman,Southern,27,True,3,27,73,"{'minutes': 3, 'seconds': 11}",3,100,0,"{'minutes': 0, 'seconds': 16}","{'minutes': 2, 'seconds': 55}",8,73,TD,True,66,0,73,0
40162832528,401628325,Furman,Southern,Ole Miss,SEC,28,False,3,75,75,"{'minutes': 0, 'seconds': 17}",4,70,70,"{'minutes': 14, 'seconds': 15}","{'minutes': 1, 'seconds': 2}",3,5,PUNT,False,0,73,0,73
40162832529,401628325,Ole Miss,SEC,Furman,Southern,29,True,4,22,78,"{'minutes': 14, 'seconds': 15}",4,77,23,"{'minutes': 11, 'seconds': 42}","{'minutes': 2, 'seconds': 33}",9,55,FG,True,73,0,76,0
40162832530,401628325,Furman,Southern,Ole Miss,SEC,30,False,4,75,75,"{'minutes': 11, 'seconds': 43}",4,48,48,"{'minutes': 7, 'seconds': 18}","{'minutes': 4, 'seconds': 25}",8,27,PUNT,False,0,76,0,76
40162832531,401628325,Ole Miss,SEC,Furman,Southern,31,False,4,18,82,"{'minutes': 7, 'seconds': 18}",4,82,18,"{'minutes': 2, 'seconds': 18}","{'minutes': 5, 'seconds': 0}",10,64,DOWNS,True,76,0,76,0
40162832532,401628325,Furman,Southern,Ole Miss,SEC,32,False,4,82,82,"{'minutes': 2, 'seconds': 18}",4,61,61,"{'minutes': 0, 'seconds': 0}","{'minutes': 2, 'seconds': 18}",5,21,END OF 4TH QUARTER,False,0,76,0,76
4016283261,401628326,Mississippi State,SEC,Eastern Kentucky,UAC,1,True,1,25,75,"{'minutes': 15, 'seconds': 0}",1,100,0,"{'minutes': 14, 'seconds': 28}","{'minutes': 0, 'seconds': 32}",3,75,TD,True,0,0,7,0
4016283262,401628326,Eastern Kentucky,UAC,Mississippi State,SEC,2,False,1,80,80,"{'minutes': 14, 'seconds': 23}",1,71,71,"{'minutes': 12, 'seconds': 11}","{'minutes': 2, 'seconds': 12}",3,9,PUNT,False,0,7,0,7
4016283263,401628326,Mississippi State,SEC,Eastern Kentucky,UAC,3,True,1,74,26,"{'minutes': 12, 'seconds': 11}",1,100,0,"{'minutes': 11, 'seconds': 7}","{'minutes': 1, 'seconds': 4}",4,26,TD,True,7,0,14,0
4016283264,401628326,Eastern Kentucky,UAC,Mississippi State,SEC,4,False,1,80,80,"{'minutes': 11, 'seconds': 2}",1,71,71,"{'minutes': 8, 'seconds': 59}","{'minutes': 2, 'seconds': 3}",3,9,PUNT,False,0,14,0,14
4016283265,401628326,Mississippi State,SEC,Eastern Kentucky,UAC,5,False,1,46,54,"{'minutes': 8, 'seconds': 59}",1,69,31,"{'minutes': 5, 'seconds': 49}","{'minutes': 3, 'seconds': 10}",6,23,DOWNS,True,14,0,14,0
4016283266,401628326,Eastern Kentucky,UAC,Mississippi State,SEC,6,False,1,69,69,"{'minutes': 5, 'seconds': 49}",1,53,53,"{'minutes': 2, 'seconds': 11}","{'minutes': 3, 'seconds': 38}",6,16,PUNT,False,0,14,0,14
4016283267,401628326,Mississippi State,SEC,Eastern Kentucky,UAC,7,False,1,46,54,"{'minutes': 2, 'seconds': 11}",1,55,45,"{'minutes': 0, 'seconds': 16}","{'minutes': 1, 'seconds': 55}",3,9,PUNT,True,14,0,14,0
4016283268,401628326,Eastern Kentucky,UAC,Mississippi State,SEC,8,False,1,99,99,"{'minutes': 0, 'seconds': 16}",2,95,95,"{'minutes': 13, 'seconds': 12}","{'minutes': 2, 'seconds': 4}",3,4,PUNT,False,0,14,0,14
4016283269,401628326,Mississippi State,SEC,Eastern Kentucky,UAC,9,True,2,53,47,"{'minutes': 13, 'seconds': 12}",2,100,0,"{'minutes': 11, 'seconds': 1}","{'minutes': 2, 'seconds': 11}",5,47,TD,True,14,0,21,0
40162832610,401628326,Eastern Kentucky,UAC,Mississippi State,SEC,10,False,2,83,83,"{'minutes': 11, 'seconds': 1}",2,65,65,"{'minutes': 9, 'seconds': 5}","{'minutes': 1, 'seconds': 56}",5,18,PUNT,False,0,21,0,21
40162832611,401628326,Mississippi State,SEC,Eastern Kentucky,UAC,11,True,2,52,48,"{'minutes': 9, 'seconds': 5}",2,100,0,"{'minutes': 7, 'seconds': 10}","{'minutes': 1, 'seconds': 55}",5,48,TD,True,21,0,28,0
40162832612,401628326,Eastern Kentucky,UAC,Mississippi State,SEC,12,False,2,75,75,"{'minutes': 7, 'seconds': 10}",2,46,46,"{'minutes': 3, 'seconds': 29}","{'minutes': 3, 'seconds': 41}",7,29,DOWNS,False,0,28,0,28
40162832613,401628326,Mississippi State,SEC,Eastern Kentucky,UAC,13,True,2,46,54,"{'minutes': 3, 'seconds': 29}",2,100,0,"{'minutes': 3, 'seconds': 16}","{'minutes': 0, 'seconds': 13}",2,54,TD,True,28,0,35,0
40162832614,401628326,Eastern Kentucky,UAC,Mississippi State,SEC,14,True,2,75,75,"{'minutes': 3, 'seconds': 16}",2,0,0,"{'minutes': 0, 'seconds': 3}","{'minutes': 3, 'seconds': 13}",14,75,TD,False,0,35,7,35
40162832615,401628326,Mississippi State,SEC,Eastern Kentucky,UAC,15,False,2,25,75,"{'minutes': 0, 'seconds': 3}",2,20,80,"{'minutes': 0, 'seconds': 0}","{'minutes': 0, 'seconds': 3}",1,-5,END OF HALF,True,35,7,35,7
40162832616,401628326,Eastern Kentucky,UAC,Mississippi State,SEC,16,False,3,75,75,"{'minutes': 15, 'seconds': 0}",3,35,35,"{'minutes': 11, 'seconds': 37}","{'minutes': 3, 'seconds': 23}",7,40,DOWNS,False,7,35,7,35
40162832617,401628326,Mississippi State,SEC,Eastern Kentucky,UAC,17,True,3,35,65,"{'minutes': 11, 'seconds': 37}",3,100,0,"{'minutes': 7, 'seconds': 42}","{'minutes': 3, 'seconds': 55}",10,65,TD,True,35,7,42,7
40162832618,401628326,Eastern Kentucky,UAC,Mississippi State,SEC,18,False,3,75,75,"{'minutes': 7, 'seconds': 42}",3,33,33,"{'minutes': 2, 'seconds': 22}","{'minutes': 5, 'seconds': 20}",9,42,DOWNS,False,7,42,7,42
40162832619,401628326,Mississippi State,SEC,Eastern Kentucky,UAC,19,False,3,33,67,"{'minutes': 2, 'seconds': 22}",4,93,7,"{'minutes': 14, 'seconds': 52}","{'minutes': 2, 'seconds': 30}",10,60,MISSED FG,True,42,7,42,7
40162832620,401628326,Eastern Kentucky,UAC,Mississippi State,SEC,20,False,4,80,80,"{'minutes': 14, 'seconds': 52}",4,50,50,"{'minutes': 11, 'seconds': 0}","{'minutes': 3, 'seconds': 52}",7,30,PUNT,False,7,42,7,42
40162832621,401628326,Mississippi State,SEC,Eastern Kentucky,UAC,21,False,4,14,86,"{'minutes': 11, 'seconds': 0}",4,36,64,"{'minutes': 8, 'seconds': 33}","{'minutes': 2, 'seconds': 27}",6,22,PUNT,True,42,7,42,7
40162832622,401628326,Eastern Kentucky,UAC,Mississippi State,SEC,22,True,4,88,88,"{'minutes': 8, 'seconds': 33}",4,84,84,"{'minutes': 6, 'seconds': 58}","{'minutes': 1, 'seconds': 35}",3,4,PUNT TD,False,7,42,7,49
40162832623,401628326,Eastern Kentucky,UAC,Mississippi State,SEC,23,True,4,75,75,"{'minutes': 6, 'seconds': 58}",4,57,57,"{'minutes': 4, 'seconds': 7}","{'minutes': 2, 'seconds': 51}",6,18,INT TD,False,7,49,7,56
40162832624,401628326,Eastern Kentucky,UAC,Mississippi State,SEC,24,False,4,75,75,"{'minutes': 4, 'seconds': 7}",4,74,74,"{'minutes': 1, 'seconds': 59}","{'minutes': 2, 'seconds': 8}",3,1,PUNT,False,7,56,7,56
40162832625,401628326,Mississippi State,SEC,Eastern Kentucky,UAC,25,False,4,22,78,"{'minutes': 1, 'seconds': 59}",4,38,62,"{'minutes': 0, 'seconds': 0}","{'minutes': 1, 'seconds': 59}",3,16,END OF GAME,True,56,7,56,7
4016283271,401628327,Missouri,SEC,Murray State,MVFC,1,True,1,58,42,"{'minutes': 14, 'seconds': 57}",1,100,0,"{'minutes': 12, 'seconds': 42}","{'minutes': 2, 'seconds': 15}",6,42,TD,True,0,0,7,0
4016283272,401628327,Murray State,MVFC,Missouri,SEC,2,False,1,75,75,"{'minutes': 12, 'seconds': 42}",1,66,66,"{'minutes': 11, 'seconds': 0}","{'minutes': 1, 'seconds': 42}",4,9,DOWNS,False,0,7,0,7
4016283273,401628327,Missouri,SEC,Murray State,MVFC,3,True,1,66,34,"{'minutes': 11, 'seconds': 0}",1,100,0,"{'minutes': 9, 'seconds': 48}","{'minutes': 1, 'seconds': 12}",3,34,TD,True,7,0,14,0
4016283274,401628327,Murray State,MVFC,Missouri,SEC,4,True,1,75,75,"{'minutes': 9, 'seconds': 49}",1,75,75,"{'minutes': 9, 'seconds': 41}","{'minutes': 0, 'seconds': 8}",1,0,INT TD,False,0,14,0,21
4016283275,401628327,Murray State,MVFC,Missouri,SEC,5,False,1,75,75,"{'minutes': 9, 'seconds': 41}",1,63,63,"{'minutes': 5, 'seconds': 41}","{'minutes': 4, 'seconds': 0}",6,12,PUNT,False,0,21,0,21
4016283276,401628327,Missouri,SEC,Murray State,MVFC,6,True,1,30,70,"{'minutes': 5, 'seconds': 41}",1,100,0,"{'minutes': 3, 'seconds': 38}","{'minutes': 2, 'seconds': 3}",6,70,TD,True,21,0,28,0
4016283277,401628327,Murray State,MVFC,Missouri,SEC,7,False,1,75,75,"{'minutes': 3, 'seconds': 38}",1,77,77,"{'minutes': 1, 'seconds': 20}","{'minutes': 2, 'seconds': 18}",3,-2,PUNT,False,0,28,0,28
4016283278,401628327,Missouri,SEC,Murray State,MVFC,8,False,1,41,59,"{'minutes': 1, 'seconds': 20}",2,65,35,"{'minutes': 14, 'seconds': 5}","{'minutes': 2, 'seconds': 15}",5,24,FUMBLE,True,28,0,28,0
4016283279,401628327,Murray State,MVFC,Missouri,SEC,9,False,2,60,60,"{'minutes': 14, 'seconds': 5}",2,59,59,"{'minutes': 12, 'seconds': 10}","{'minutes': 1, 'seconds': 55}",2,1,PUNT,False,0,28,0,28
40162832710,401628327,Missouri,SEC,Murray State,MVFC,10,False,2,20,80,"{'minutes': 12, 'seconds': 10}",2,18,82,"{'minutes': 10, 'seconds': 42}","{'minutes': 1, 'seconds': 28}",4,-2,PUNT,True,28,0,28,0
40162832711,401628327,Murray State,MVFC,Missouri,SEC,11,False,2,70,70,"{'minutes': 10, 'seconds': 42}",2,66,66,"{'minutes': 9, 'seconds': 42}","{'minutes': 1, 'seconds': 0}",3,4,PUNT,False,0,28,0,28
40162832712,401628327,Missouri,SEC,Murray State,MVFC,12,False,2,30,70,"{'minutes': 9, 'seconds': 42}",2,45,55,"{'minutes': 7, 'seconds': 32}","{'minutes': 2, 'seconds': 10}",6,15,PUNT,True,28,0,28,0
40162832713,401628327,Murray State,MVFC,Missouri,SEC,13,False,2,90,90,"{'minutes': 7, 'seconds': 32}",2,73,73,"{'minutes': 3, 'seconds': 3}","{'minutes': 4, 'seconds': 29}",6,17,PUNT,False,0,28,0,28
40162832714,401628327,Missouri,SEC,Murray State,MVFC,14,True,2,32,68,"{'minutes': 3, 'seconds': 3}",2,100,0,"{'minutes': 0, 'seconds': 1}","{'minutes': 3, 'seconds': 2}",14,68,TD,True,28,0,35,0
40162832715,401628327,Murray State,MVFC,Missouri,SEC,15,False,2,75,75,"{'minutes': 0, 'seconds': 1}",2,76,76,"{'minutes': 0, 'seconds': 0}","{'minutes': 0, 'seconds': 1}",1,-1,END OF HALF,False,0,35,0,35
40162832716,401628327,Murray State,MVFC,Missouri,SEC,16,False,3,65,65,"{'minutes': 15, 'seconds': 0}",3,60,60,"{'minutes': 13, 'seconds': 11}","{'minutes': 1, 'seconds': 49}",3,5,PUNT,False,0,35,0,35
40162832717,401628327,Missouri,SEC,Murray State,MVFC,17,True,3,2,98,"{'minutes': 13, 'seconds': 11}",3,78,22,"{'minutes': 8, 'seconds': 50}","{'minutes': 4, 'seconds': 21}",9,76,FG,True,35,0,38,0
40162832718,401628327,Murray State,MVFC,Missouri,SEC,18,False,3,75,75,"{'minutes': 8, 'seconds': 50}",3,90,90,"{'minutes': 7, 'seconds': 58}","{'minutes': 0, 'seconds': 52}",3,-15,FUMBLE,False,0,38,0,38
40162832719,401628327,Missouri,SEC,Murray State,MVFC,19,True,3,90,10,"{'minutes': 7, 'seconds': 58}",3,100,0,"{'minutes': 7, 'seconds': 9}","{'minutes': 0, 'seconds': 49}",2,10,TD,True,38,0,45,0
40162832720,401628327,Murray State,MVFC,Missouri,SEC,20,False,3,75,75,"{'minutes': 7, 'seconds': 9}",3,67,67,"{'minutes': 5, 'seconds': 38}","{'minutes': 1, 'seconds': 31}",3,8,PUNT,False,0,45,0,45
40162832721,401628327,Missouri,SEC,Murray State,MVFC,21,True,3,19,81,"{'minutes': 5, 'seconds': 38}",4,95,5,"{'minutes': 13, 'seconds': 34}","{'minutes': 7, 'seconds': 4}",14,76,FG,True,45,0,48,0
40162832722,401628327,Murray State,MVFC,Missouri,SEC,22,False,4,75,75,"{'minutes': 13, 'seconds': 34}",4,47,47,"{'minutes': 8, 'seconds': 29}","{'minutes': 5, 'seconds': 5}",8,28,PUNT,False,0,48,0,48
40162832723,401628327,Missouri,SEC,Murray State,MVFC,23,True,4,7,93,"{'minutes': 8, 'seconds': 29}",4,91,9,"{'minutes': 1, 'seconds': 57}","{'minutes': 6, 'seconds': 32}",12,84,FG,True,48,0,51,0
40162832724,401628327,Murray State,MVFC,Missouri,SEC,24,False,4,75,75,"{'minutes': 1, 'seconds': 57}",4,61,61,"{'minutes': 0, 'seconds': 0}","{'minutes': 1, 'seconds': 57}",6,14,END OF GAME,False,0,51,0,51
4016283281,401628328,Temple,American Athletic,Oklahoma,SEC,1,False,1,75,75,"{'minutes': 15, 'seconds': 0}",1,73,73,"{'minutes': 14, 'seconds': 3}","{'minutes': 0, 'seconds': 57}",3,2,PUNT,False,0,0,0,0
4016283282,401628328,Oklahoma,SEC,Temple,American Athletic,2,True,1,24,76,"{'minutes': 14, 'seconds': 3}",1,100,0,"{'minutes': 11, 'seconds': 17}","{'minutes': 2, 'seconds': 46}",7,76,TD,True,0,0,7,0
4016283283,401628328,Temple,American Athletic,Oklahoma,SEC,3,False,1,75,75,"{'minutes': 11, 'seconds': 17}",1,64,64,"{'minutes': 9, 'seconds': 50}","{'minutes': 1, 'seconds': 27}",4,11,FUMBLE,False,0,7,0,7
4016283284,401628328,Oklahoma,SEC,Temple,American Athletic,4,True,1,57,43,"{'minutes': 9, 'seconds': 50}",1,100,0,"{'minutes': 8, 'seconds': 7}","{'minutes': 1, 'seconds': 43}",5,43,TD,True,7,0,14,0
4016283285,401628328,Temple,American Athletic,Oklahoma,SEC,5,False,1,77,77,"{'minutes': 8, 'seconds': 7}",1,73,73,"{'minutes': 5, 'seconds': 1}","{'minutes': 3, 'seconds': 6}",6,4,PUNT,False,0,14,0,14
